time,rr,tg,tn,tx,pp,hu,fg,qq,et
1995-03-25,0.0,-3.3,-7.1,-0.34,984.8,72.455,2.6599998,114.0,0.90247476
1995-03-26,1.6,-7.02,-9.059999,-3.1999998,982.3,72.89,4.56,89.0,0.5939009
1995-03-27,0.0,-5.16,-8.25,-2.8899999,978.9,78.1,4.61,85.0,0.62126833
1995-03-28,0.0,-3.77,-8.099999,-0.57,991.0,75.805,2.62,102.0,0.787665
1995-03-29,0.0,-6.7599998,-9.2699995,-5.25,1002.4,72.935,4.7599998,109.0,0.72629464
1995-03-30,0.0,-3.23,-7.43,-0.84999996,1010.10004,66.090004,4.7,90.0,0.7030106
1995-03-31,0.0,-1.5,-7.75,3.1399999,996.9,70.9,2.61,68.0,0.57677805
1995-04-01,0.0,-1.39,-3.37,3.27,988.60004,60.54,3.6899998,103.0,0.8821927
1995-04-02,0.0,-6.49,-8.599999,-2.8999999,983.2,71.39,2.36,92.0,0.62955105
1995-04-03,0.0,-7.64,-12.28,-2.9199998,984.4,69.130005,2.82,120.0,0.77540696
1995-04-04,0.0,-6.8599997,-14.34,-1.2099999,990.3,70.87,2.46,145.0,0.969675
1995-04-05,0.0,-4.29,-8.78,1.23,997.0,76.96,1.48,128.0,0.96176887
1995-04-06,0.0,-3.1899998,-6.08,0.17,1002.5,69.845,1.75,150.0,1.1795235
1995-04-07,0.0,-6.5099998,-11.9,-1.0799999,1002.7,78.98,1.5899999,164.0,1.1059443
1995-04-08,1.0,-5.2599998,-11.889999,-0.29,1007.5,81.555,1.23,169.0,1.2057532
1995-04-09,0.0,-5.8399997,-8.25,-2.08,1013.0,73.66,2.55,176.0,1.2171417
1995-04-10,0.0,-8.45,-14.38,-2.32,1012.9,65.15,1.75,156.0,0.9478168
1995-04-11,0.0,-3.22,-10.01,3.4499998,1018.7,63.855,2.8,116.0,0.9015058
1995-04-12,0.0,-0.77,-6.93,3.82,1019.9,62.705,3.11,157.0,1.3530772
1995-04-13,0.0,1.15,-2.07,5.37,1017.7,74.385,3.86,132.0,1.2289604
1995-04-14,0.0,0.42,-1.0,3.54,1011.2,69.135,5.69,132.0,1.1992669
1995-04-15,0.0,-0.62,-2.6599998,2.72,1007.8,79.840004,1.67,184.0,1.6071953
1995-04-16,0.0,-3.4299998,-7.5899997,0.62,1006.7,71.015,1.79,145.0,1.1251333
1995-04-17,1.4,-2.4099998,-5.75,1.04,998.3,86.17,3.1599998,69.0,0.5627506
1995-04-18,2.9,-0.69,-1.66,2.04,992.7,83.8,5.38,118.0,1.0372918
1995-04-19,0.7,0.0,-1.89,2.58,998.5,69.560005,4.39,148.0,1.332639
1995-04-20,0.0,0.9,-2.09,4.13,1001.60004,70.275,3.9099998,146.0,1.3589889
1995-04-21,1.5,-1.1899999,-5.43,2.53,1008.10004,73.74,2.1499999,90.0,0.76789236
1995-04-22,0.0,-1.7099999,-3.8,1.17,1026.6,65.05,5.19,187.0,1.5435913
1995-04-23,0.0,-2.05,-4.2799997,1.6899999,1031.7001,82.205,1.31,141.0,1.143583
1995-04-24,0.0,-2.29,-3.3899999,0.68,1034.0,75.505005,3.6499999,186.0,1.4909587
1995-04-25,0.0,-3.31,-5.89,-0.01,1031.8,72.41,2.47,114.0,0.87507904
1995-04-26,0.0,-5.42,-8.429999,-2.32,1027.7001,73.43,2.61,171.0,1.1945248
1995-04-27,0.0,-7.43,-11.21,-2.83,1024.9,66.105,1.6899999,189.0,1.19921
1995-04-28,0.0,-7.41,-12.309999,-3.04,1023.3,69.57,2.4199998,191.0,1.2144729
1995-04-29,0.0,-7.8799996,-13.24,-2.9099998,1023.0,67.805,2.69,211.0,1.3104601
1995-04-30,0.0,-7.3799996,-13.2699995,-2.24,1027.4,63.795002,2.51,231.0,1.4668248
1995-05-01,0.0,-7.6099997,-11.9,-2.3999999,1029.7001,59.38,2.11,222.0,1.3912145
1995-05-02,0.0,-3.9199998,-7.45,-0.17999999,1016.60004,63.620003,1.92,86.0,0.6486654
1995-05-03,6.5,-4.0299997,-9.57,0.089999996,1012.4,89.495,2.04,90.0,0.67732775
1995-05-04,0.0,2.04,-1.63,5.5899997,1013.2,82.575005,2.3,134.0,1.293392
1995-05-05,0.7,2.19,-0.29,4.33,1010.8,74.845,0.61,136.0,1.3217677
1995-05-06,0.0,0.42999998,-0.19999999,4.36,1012.2,77.335,5.18,126.0,1.1445285
1995-05-07,0.0,-0.38,-2.83,3.35,1019.10004,61.285,3.6799998,190.0,1.6644057
1995-05-08,0.0,-1.81,-5.3599997,2.07,1017.2,66.315,3.34,235.0,1.9428862
1995-05-09,0.0,-2.44,-5.42,0.12,1015.7,70.46,1.48,240.0,1.9334358
1995-05-10,0.0,-3.08,-5.14,-0.57,1015.2,63.805,2.21,201.0,1.5752871
1995-05-11,0.0,-4.5899997,-8.57,-0.74,1013.8,69.235,3.1399999,245.0,1.7956611
1995-05-12,0.0,-3.31,-5.14,-0.81,1016.5,71.915,5.45,190.0,1.4728158
1995-05-13,0.0,-2.23,-7.83,1.63,1021.3,61.88,3.02,260.0,2.1061215
1995-05-14,0.0,-0.41,-5.17,3.72,1020.4,62.115,2.73,243.0,2.124459
1995-05-15,1.2,-2.49,-4.41,1.91,1009.60004,66.65,3.1999998,96.0,0.77469236
1995-05-16,0.0,-0.48999998,-3.8899999,2.96,997.4,69.935,3.59,192.0,1.6965582
1995-05-17,0.0,2.44,-1.56,6.46,1000.7,51.115,3.82,250.0,2.4659748
1995-05-18,2.9,2.85,-0.77,7.44,1002.10004,71.21,2.62,219.0,2.1906579
1995-05-19,2.0,1.16,-0.37,2.59,1003.3,93.92728,0.79999995,121.0,1.1363952
1995-05-20,0.0,4.5,-0.29999998,9.929999,1015.8,60.935,2.4099998,183.0,1.9246656
1995-05-21,0.0,4.5899997,0.79999995,10.29,1022.60004,68.67,2.22,208.0,2.1864889
1995-05-22,0.0,4.3399997,0.28,8.16,1026.6,57.645,1.8499999,249.0,2.5898232
1995-05-23,2.4,5.5299997,-0.56,10.49,1018.9,74.53,2.48,184.0,1.999555
1995-05-24,0.0,5.5499997,2.11,9.48,1014.8,83.25,1.8499999,135.0,1.4710925
1995-05-25,0.0,5.72,2.98,8.88,1023.9,75.565,1.4599999,243.0,2.6504183
1995-05-26,0.0,9.849999,2.95,14.5199995,1024.4,51.39,2.8799999,303.0,3.7420952
1995-05-27,0.0,8.17,3.58,12.799999,1018.7,66.340004,1.29,210.0,2.4779086
1995-05-28,0.0,8.44,4.7599998,12.36,1020.4,71.855,1.0,154.0,1.8301891
1995-05-29,4.1,7.68,3.7099998,11.309999,1018.3,77.47,2.47,153.0,1.779431
1995-05-30,7.3,5.04,3.26,10.13,1022.10004,91.315,3.84,148.0,1.5799159
1995-05-31,0.0,4.7999997,1.3,8.69,1025.6,73.85,3.78,203.0,2.1457882
1995-06-01,1.6,5.69,3.04,8.849999,1019.3,78.825005,4.47,176.0,1.922237
1995-06-02,0.0,7.37,2.6499999,11.219999,1015.4,82.6,4.0299997,141.0,1.6267896
1995-06-03,0.0,8.97,4.17,13.7699995,1016.7,78.81,1.79,127.0,1.5353054
1995-06-04,4.6,7.94,4.18,12.849999,1016.60004,89.445,0.52,177.0,2.0763524
1995-06-05,3.2,9.57,6.56,13.099999,1016.5,90.325005,1.9699999,101.0,1.2420373
1995-06-06,0.0,10.559999,6.7,15.49,1014.4,83.425,1.6999999,125.0,1.5809808
1995-06-07,0.0,10.84,6.1,16.18,1015.3,78.495,1.01,200.0,2.5475914
1995-06-08,0.0,10.0199995,7.1,15.03,1013.7,76.54,1.2099999,183.0,2.281537
1995-06-09,1.8000001,6.35,4.65,8.45,1007.60004,85.315,2.08,120.0,1.3465315
1995-06-10,0.0,6.6499996,2.6299999,10.78,1000.7,68.005005,5.37,122.0,1.3866594
1995-06-11,0.0,5.43,1.73,10.21,1003.9,64.835,4.73,216.0,2.3576744
1995-06-12,0.0,6.19,3.26,10.46,1016.10004,68.135,2.44,288.0,3.2016895
1995-06-13,0.0,6.5,2.31,10.0199995,1019.7,69.855,4.47,312.0,3.4965124
1995-06-14,0.0,8.44,4.2599998,13.2699995,1020.10004,67.56,1.5,271.0,3.2211075
1995-06-15,0.0,7.47,2.95,11.15,1015.8,69.995,3.3799999,271.0,3.135588
1995-06-16,4.3,5.06,2.11,9.05,1010.60004,85.025,3.07,183.0,1.9664985
1995-06-17,0.0,8.179999,4.81,10.55,1004.7,81.465004,3.29,157.0,1.8653449
1995-06-18,2.9,12.0,8.4,18.15,998.3,77.68,3.62,169.0,2.2344117
1995-06-19,0.0,12.04,6.8799996,16.31,1002.10004,75.93,1.6899999,116.0,1.5327871
1995-06-20,0.0,10.75,6.58,15.46,1010.5,72.485,1.5899999,172.0,2.1902335
1995-06-21,6.8,8.3,6.33,13.049999,1010.9,83.435,1.9699999,178.0,2.1161234
1995-06-22,0.8,7.75,5.3199997,11.62,1019.7,83.145004,1.51,148.0,1.7237637
1995-06-23,0.0,8.42,3.6699998,11.62,1021.4,72.82,1.99,225.0,2.6711657
1995-06-24,0.0,8.42,7.25,11.09,1019.60004,81.365,5.14,213.0,2.5308242
1995-06-25,1.5,9.92,5.52,14.25,1017.8,74.355,3.49,186.0,2.3083508
1995-06-26,0.0,6.64,5.08,12.48,1016.0,65.795,6.93,175.0,1.9734414
1995-06-27,0.0,6.92,4.12,10.809999,1018.3,72.590004,4.98,212.0,2.4089358
1995-06-28,1.6,5.62,4.81,10.179999,1003.9,86.79,1.51,89.0,0.9774659
1995-06-29,1.5,5.06,3.32,7.14,999.9,80.065,3.3999999,109.0,1.1778336
1995-06-30,0.0,5.65,4.69,7.45,1006.9,76.16,3.26,123.0,1.3501223
1995-07-01,0.0,5.38,2.3899999,9.17,1008.7,72.095,2.6299999,201.0,2.1849656
1995-07-02,0.6,7.6,3.1799998,11.429999,1004.0,77.435005,1.02,140.0,1.6354934
1995-07-03,0.0,8.38,4.5,12.16,998.10004,74.425,4.04,107.0,1.2827271
1995-07-04,0.0,9.469999,6.47,12.91,995.5,76.025,3.6,190.0,2.3522544
1995-07-05,0.0,10.51,7.5099998,14.9,993.8,78.3,2.84,77.0,0.9814047
1995-07-06,0.0,7.3199997,4.99,12.349999,999.3,74.655,2.24,138.0,1.602212
1995-07-07,0.0,11.0199995,4.81,16.15,1002.5,58.755,2.45,158.0,2.0334003
1995-07-08,1.7,7.79,5.4,13.21,1007.60004,78.305,2.82,127.0,1.4895198
1995-07-09,0.0,5.97,3.9299998,9.58,1020.5,69.79,5.8399997,202.0,2.2249448
1995-07-10,0.0,6.02,4.06,8.45,1022.0,85.96,3.3899999,194.0,2.1386611
1995-07-11,0.0,5.93,4.24,8.2699995,1018.7,74.195,4.41,170.0,1.8717586
1995-07-12,0.0,5.7799997,3.85,8.22,1014.5,72.840004,5.49,150.0,1.6470591
1995-07-13,0.0,6.02,3.9399998,8.5199995,1014.3,71.01,3.75,126.0,1.3944048
1995-07-14,0.0,8.809999,4.62,13.2699995,1017.9,70.105,1.22,130.0,1.5634935
1995-07-15,0.0,13.639999,5.41,20.64,1016.10004,59.37,2.07,190.0,2.5960424
1995-07-16,0.0,15.12,7.64,22.73,1010.5,63.295002,1.41,217.0,3.0742874
1995-07-17,1.0,13.67,11.38,20.529999,1006.60004,90.17895,3.03,138.0,1.893955
1995-07-18,0.0,11.92,9.08,15.45,1002.4,77.115,0.82,142.0,1.8704351
1995-07-19,0.0,12.12,9.849999,17.119999,1005.2,82.32,2.1699998,78.0,1.0314103
1995-07-20,0.8,9.7699995,7.74,12.24,1009.10004,87.76,0.91999996,110.0,1.3647943
1995-07-21,14.5,11.01,6.68,17.09,999.8,82.630005,1.41,135.0,1.738971
1995-07-22,4.1,8.5199995,7.12,13.009999,990.10004,83.340004,3.6899998,122.0,1.4740267
1995-07-23,0.0,8.179999,5.3599997,12.849999,999.8,74.135,3.76,87.0,1.0360627
1995-07-24,0.0,8.25,4.2999997,11.66,1006.3,72.045,2.45,138.0,1.641735
1995-07-25,0.0,7.1,4.8399997,10.34,1010.2,72.115005,4.58,166.0,1.9042678
1995-07-26,0.0,8.0199995,5.3399997,11.13,1013.0,80.32,2.74,161.0,1.8963915
1995-07-27,0.0,9.15,7.47,11.559999,1012.9,92.627785,1.8,106.0,1.2902775
1995-07-28,0.0,11.139999,6.5699997,17.859999,1014.7,84.71,2.97,125.0,1.6053406
1995-07-29,0.0,11.759999,7.77,16.74,1021.2,79.49,1.87,107.0,1.3926713
1995-07-30,0.0,14.38,5.96,20.68,1022.8,69.03,1.39,198.0,2.7455666
1995-07-31,0.0,15.9,10.57,20.83,1023.7,76.895004,1.38,147.0,2.1083672
1995-08-01,0.0,14.2699995,10.71,17.77,1024.1,82.705,2.12,163.0,2.2533565
1995-08-02,0.0,15.0,9.07,20.81,1017.2,76.48,1.8499999,188.0,2.649638
1995-08-03,4.0,9.88,8.24,16.46,1007.8,87.335,2.86,95.0,1.1829588
1995-08-04,0.0,7.54,5.5899997,10.05,1006.3,73.185,3.24,129.0,1.5026063
1995-08-05,3.1000001,7.27,5.7799997,9.61,1006.9,83.095,1.4699999,113.0,1.3051314
1995-08-06,2.0,8.04,6.3999996,12.309999,1002.4,86.955,1.8499999,107.0,1.2674372
1995-08-07,0.0,6.64,5.4,9.75,1009.10004,79.845,2.6499999,132.0,1.49362
1995-08-08,0.5,6.42,3.6399999,10.66,1010.5,74.86,1.8499999,142.0,1.5946106
1995-08-09,0.0,7.5499997,5.49,11.4,1005.7,71.215004,2.96,93.0,1.083914
1995-08-10,0.0,7.31,4.4,11.0,1018.9,60.255,3.3,163.0,1.8740059
1995-08-11,0.0,7.71,2.9399998,10.73,1021.5,88.1,1.65,124.0,1.4412596
1995-08-12,0.0,11.5,8.389999,16.0,1019.60004,78.165,1.65,120.0,1.5524555
1995-08-13,0.0,12.04,4.5099998,19.6,1011.60004,67.625,2.6,147.0,1.9347402
1995-08-14,3.0,12.4,5.7599998,18.98,1010.9,79.835,1.5699999,164.0,2.178719
1995-08-15,0.0,12.32,8.76,17.49,1009.4,84.635,2.6399999,117.0,1.5521878
1995-08-16,0.0,11.099999,8.75,16.18,1005.5,72.555,1.88,70.0,0.90159845
1995-08-17,1.2,10.7699995,6.91,16.58,1004.9,83.505005,2.57,90.0,1.1494553
1995-08-18,0.0,8.53,7.5899997,11.36,1007.0,73.26,4.2599998,104.0,1.2469877
1995-08-19,1.2,7.0099998,4.85,10.48,1013.3,71.405,5.58,79.0,0.9023742
1995-08-20,0.0,6.98,5.17,9.75,1019.10004,70.155,5.64,119.0,1.3541758
1995-08-21,6.9,6.5099998,4.6,8.99,1014.7,84.340004,1.74,101.0,1.1350452
1995-08-22,1.1,8.679999,5.93,11.84,1001.7,86.9,3.4099998,36.0,0.43459803
1995-08-23,0.0,8.75,7.3999996,12.12,1003.8,90.045,1.8399999,93.0,1.1238744
1995-08-24,12.0,8.82,5.75,12.86,997.5,90.950005,1.29,94.0,1.1415757
1995-08-25,5.9,5.3199997,4.24,9.309999,997.2,91.7353,1.76,66.0,0.720306
1995-08-26,4.8,5.1,0.58,8.099999,998.60004,90.29,1.9699999,66.0,0.7146088
1995-08-27,20.0,5.8599997,5.2999997,7.1299996,992.5,88.9,2.53,60.0,0.66795117
1995-08-28,0.0,5.0299997,3.49,7.98,999.0,66.73,3.6499999,93.0,1.0044172
1995-08-29,1.3000001,5.83,1.54,10.01,1001.5,66.595,4.31,135.0,1.4945737
1995-08-30,0.0,5.38,3.33,8.679999,1012.8,78.37,3.1899998,151.0,1.637991
1995-08-31,0.0,6.67,3.3,10.05,1024.0,75.7,1.01,164.0,1.8438686
1995-09-01,0.0,10.849999,5.58,16.68,1024.0,76.065,1.1899999,144.0,1.8278874
1995-09-02,0.0,10.559999,3.47,17.1,1022.2,75.78,1.09,128.0,1.6134363
1995-09-03,0.0,8.92,4.72,13.179999,1021.10004,75.565,2.3899999,102.0,1.2288289
1995-09-04,1.0,12.03,6.5099998,16.71,1012.9,80.22,1.5699999,101.0,1.3282566
1995-09-05,0.0,12.87,9.599999,17.82,1009.3,93.6125,1.39,75.0,1.008647
1995-09-06,1.8000001,9.98,7.18,13.509999,1012.0,88.05,2.36,56.0,0.6979354
1995-09-07,0.0,4.38,3.36,10.0199995,1017.3,86.28,6.2999997,74.0,0.7744978
1995-09-08,0.0,3.3999999,2.86,4.13,1022.0,80.475,5.77,82.0,0.8274083
1995-09-09,0.0,4.72,2.59,6.7999997,1022.5,78.635,4.33,69.0,0.72856224
1995-09-10,0.0,5.54,3.48,8.13,1017.3,76.57,0.98999995,68.0,0.73981005
1995-09-11,0.0,5.93,3.4299998,8.429999,1017.3,80.355,0.97999996,68.0,0.74923116
1995-09-12,0.0,3.6499999,-0.48,7.43,1021.7,81.07,2.36,78.0,0.79414165
1995-09-13,1.0,3.79,2.45,6.3999996,1023.9,75.685,1.27,70.0,0.71535134
1995-09-14,0.0,3.1299999,0.9,6.83,1024.6,92.645004,1.17,75.0,0.74848056
1995-09-15,0.0,3.57,-1.03,9.849999,1024.3,75.380005,1.8399999,105.0,1.0645474
1995-09-16,0.0,3.4199998,-1.36,9.73,1024.2001,76.515,1.81,120.0,1.2102611
1995-09-17,0.0,6.0899997,0.41,10.849999,1024.5,70.17,1.9799999,103.0,1.1366112
1995-09-18,0.0,9.719999,4.24,13.66,1018.60004,69.115,3.83,84.0,1.0363418
1995-09-19,0.0,5.0299997,3.36,10.71,1014.5,72.9,3.57,58.0,0.6213846
1995-09-20,0.0,3.8799999,-0.35999998,6.64,1008.10004,76.15,1.66,81.0,0.83741146
1995-09-21,0.5,4.97,2.07,7.6299996,1005.10004,72.365,1.6899999,92.0,0.98849565
1995-09-22,0.0,7.99,5.99,10.11,996.3,69.155,3.27,50.0,0.5931088
1995-09-23,0.0,3.97,1.1999999,8.15,995.60004,70.555,2.83,36.0,0.37585774
1995-09-24,1.4,2.1,-1.5899999,6.85,995.8,80.4,3.11,69.0,0.67407876
1995-09-25,0.6,1.25,-1.9399999,4.6,991.7,63.95,3.56,56.0,0.5313029
1995-09-26,0.0,1.5999999,-2.05,4.89,977.9,78.315,3.04,28.0,0.27132222
1995-09-27,0.0,1.3199999,-1.8199999,4.08,983.0,75.81,3.49,73.0,0.69795275
1995-09-28,0.0,1.0799999,-1.9599999,4.5099998,996.4,72.195,2.6799998,56.0,0.5264479
1995-09-29,0.0,0.69,-2.57,4.47,1004.10004,74.165,3.73,75.0,0.6914755
1995-09-30,0.0,0.59,-1.89,4.58,1012.0,65.01,2.56,54.0,0.49364215
1995-10-01,0.0,-0.58,-3.6699998,3.25,1011.0,72.905,2.36,67.0,0.58504266
1995-10-02,0.0,-2.85,-6.0499997,1.36,1005.9,71.450005,2.84,46.0,0.36633208
1995-10-03,0.5,-3.23,-7.54,0.85999995,1008.9,65.815,2.21,72.0,0.56284386
1995-10-04,1.1,2.0,-2.12,3.37,1009.2,93.2091,1.92,21.0,0.20285332
1995-10-05,2.4,2.04,1.23,3.11,1012.9,87.170006,3.55,40.0,0.3861524
1995-10-06,11.1,4.77,1.3199999,8.09,1004.7,86.33,2.1,37.0,0.39498973
1995-10-07,0.0,4.58,2.97,6.94,1002.5,81.0,0.69,29.0,0.30797645
1995-10-08,0.7,5.0,2.2,7.8399997,1004.5,81.1,2.44,23.0,0.24744731
1995-10-09,3.6000001,4.94,1.75,7.46,996.3,85.455,1.92,24.0,0.25879943
1995-10-10,2.1000001,5.6299996,3.46,10.99,997.9,73.85,5.6,41.0,0.45182535
1995-10-11,0.0,4.35,2.08,6.92,1001.3,77.115,3.03,32.0,0.33742127
1995-10-12,1.2,2.2,0.72999996,5.95,1005.3,76.805,1.9,39.0,0.38035107
1995-10-13,0.6,2.6399999,0.11,4.87,997.10004,81.585,2.62,26.0,0.25884426
1995-10-14,0.0,1.05,-0.32,3.79,1017.5,84.37,1.15,31.0,0.2875487
1995-10-15,3.7,-1.54,-2.86,0.82,1019.5,76.08,2.04,29.0,0.2421542
1995-10-16,0.0,3.3799999,-2.23,6.99,1001.7,85.520004,3.04,7.0,0.07136541
1995-10-17,1.6,4.79,2.6399999,7.94,995.4,84.770004,2.1499999,18.0,0.19322723
1995-10-18,2.5,-0.28,-4.54,7.25,991.9,79.285,2.9199998,29.0,0.25927415
1995-10-19,1.8000001,-5.02,-5.77,-4.3399997,989.0,78.365,3.1299999,18.0,0.1315065
1995-10-20,1.7,-2.95,-4.79,-2.29,992.7,88.155,1.5799999,18.0,0.1439444
1995-10-21,1.0,-4.0099998,-6.0699997,0.62,1010.4,65.825,7.7799997,15.0,0.11313833
1995-10-22,3.1000001,-4.74,-6.15,-3.27,1004.60004,75.275,2.72,8.0,0.05858802
1995-10-23,3.8,0.85999995,-5.5,2.53,998.7,88.295,2.5,10.0,0.09309674
1995-10-24,2.7,-4.2799997,-6.17,1.5799999,1012.4,82.735,1.79,9.0,0.06696832
1995-10-25,7.3,-5.75,-8.929999,-4.08,1011.0,79.22,2.83,8.0,0.055638418
1995-10-26,4.9,0.93,-5.02,5.1099997,995.2,88.87,3.01,8.0,0.07483068
1995-10-27,5.4,0.34,-0.7,2.27,993.5,93.950005,1.0699999,5.0,0.045762666
1995-10-28,2.7,-1.8,-2.98,-0.19,992.8,88.575005,1.3399999,14.0,0.117575
1995-10-29,0.0,-7.3799996,-10.67,-1.54,1008.3,72.43,3.37,22.0,0.14158018
1995-10-30,0.0,-6.8999996,-10.94,-4.31,1016.7,68.425,3.75,12.0,0.078623116
1995-10-31,5.3,-6.87,-10.91,-5.0499997,1015.5,84.54,1.43,5.0,0.032835487
1995-11-01,1.9,-2.61,-5.2,-0.35999998,1003.60004,77.49,3.4099998,5.0,0.040293913
1995-11-02,0.0,-6.7999997,-12.0,-3.54,1008.0,66.86,3.8899999,11.0,0.07286664
1995-11-03,0.0,-9.24,-12.58,-5.1,1026.5,66.29,3.7099998,11.5,0.066398144
1995-11-04,0.0,-6.35,-14.44,-1.1,1022.60004,70.975,3.9299998,12.0,0.08044235
1995-11-05,4.5,1.4499999,-1.43,4.1,1000.7,79.96,6.08,5.0,0.047547694
1995-11-06,0.0,-3.57,-4.58,-0.32999998,1010.5,68.200005,5.5,4.0,0.030769685
1995-11-07,0.0,-1.9599999,-4.24,-0.17999999,1012.8,68.945,6.3999996,4.0,0.032951385
1995-11-08,7.4,-0.32,-1.4399999,0.68,1003.8,89.700005,3.51,4.5,0.039880026
1995-11-09,3.0,-5.5299997,-6.3599997,0.07,1008.3,85.335,2.53,5.0,0.035203505
1995-11-10,0.0,-6.0299997,-6.75,-5.2999997,1017.2,86.675,0.79999995,4.0,0.027333079
1995-11-11,3.8,-3.98,-8.69,-1.0,1022.7,71.01,2.86,3.0,0.02247709
1995-11-12,2.4,1.43,-2.97,5.2599998,1005.10004,78.9,5.52,3.0,0.028434975
1995-11-13,1.9,-0.52,-1.64,4.79,1005.3,58.695004,3.11,2.0,0.017566781
1995-11-14,1.8000001,-6.16,-8.23,-1.37,988.2,79.675,4.61,1.0,0.006928022
1995-11-15,0.0,-7.33,-10.26,-5.95,994.9,85.345,1.4399999,3.0,0.019539129
1995-11-16,0.0,-10.69,-13.99,-5.89,1003.10004,87.015,1.79,2.5,0.013585861
1995-11-17,0.0,-7.1299996,-12.139999,-5.6099997,1004.2,75.4,4.8399997,2.0,0.013069536
1995-11-18,0.6,-6.44,-8.51,-3.4299998,997.5,83.935005,2.82,1.5,0.010186579
1995-11-19,0.0,-9.94,-13.13,-7.12,1006.3,71.345,3.6799998,1.0,0.0056456337
1995-11-20,3.3,-5.2799997,-10.96,-2.09,999.7,76.12,4.45,1.0,0.007165725
1995-11-21,0.8,-8.809999,-13.349999,0.32999998,1012.4,80.755005,3.56,0.875,0.0052200486
1995-11-22,0.5,-7.48,-14.45,-5.08,1004.7,88.885,1.54,0.75,0.0048147906
1995-11-23,0.7,-4.17,-6.64,-2.76,997.8,93.53334,1.27,0.625,0.004719215
1995-11-24,0.0,-2.62,-4.69,0.06,1006.0,74.675,3.51,0.5,0.004021495
1995-11-25,0.0,-12.05,-15.04,-4.46,1018.4,66.455,4.14,0.375,0.0018676065
1995-11-26,0.0,-17.58,-20.199999,-13.94,1021.5,59.585003,3.83,0.25,0.0008882093
1995-11-27,0.0,-18.779999,-21.279999,-17.39,1026.3,59.625,2.96,0.125,0.00040897008
1995-11-28,0.0,-12.36,-19.55,-7.7599998,1019.0,66.6,2.23,0.0,0.0
1995-11-29,0.0,-2.6699998,-8.559999,-0.81,1016.2,85.06,1.56,0.019607844,0.00015634815
1995-11-30,0.0,2.04,-1.88,3.6499999,1016.7,68.92,7.74,0.039215688,0.00037777165
1995-12-01,0.5,-0.64,-1.7099999,2.18,1027.6,81.535,2.3799999,0.05882353,0.00050730276
1995-12-02,0.0,-2.7,-5.94,0.78999996,1035.3,92.65295,1.12,0.078431375,0.0006171036
1995-12-03,0.0,-10.639999,-12.73,-3.86,1037.2001,87.89,2.56,0.09803922,0.0005208667
1995-12-04,0.0,-5.94,-13.09,0.11,1038.3,79.825005,1.86,0.11764706,0.0007959614
1995-12-05,0.0,1.4,-1.35,3.06,1040.2001,82.375,2.21,0.13725491,0.0012737243
1995-12-06,0.0,-2.4199998,-5.83,2.87,1039.5,72.06,4.33,0.15686275,0.0012460819
1995-12-07,0.0,-9.37,-13.559999,-4.88,1036.5,76.025,2.7,0.1764706,0.0010046496
1995-12-08,0.0,-16.109999,-21.539999,-8.91,1032.2001,90.755005,1.3199999,0.19607843,0.00075825385
1995-12-09,0.0,-14.73,-21.71,-10.17,1017.60004,90.815,0.95,0.21568628,0.0009186354
1995-12-10,0.0,-4.2999997,-11.36,0.37,1011.60004,93.39286,0.76,0.23529412,0.0017501332
1995-12-11,0.0,1.5899999,-3.35,5.87,1022.5,70.12,4.16,0.25490198,0.0024066211
1995-12-12,6.1,2.08,-2.09,5.21,1010.4,73.815,7.43,0.27450982,0.0026577306
1995-12-13,2.2,-6.91,-8.62,-1.28,1020.5,77.950005,8.349999,0.29411766,0.0019210145
1995-12-14,2.3,1.79,-5.83,4.6,1015.0,82.235,2.48,0.3137255,0.0029970524
1995-12-15,0.0,2.08,0.72999996,4.2799997,1016.2,81.1,4.0699997,0.33333334,0.003216725
1995-12-16,3.0,-2.75,-5.6,4.0299997,997.8,77.565,8.2,0.3529412,0.0028376526
1995-12-17,0.0,-6.91,-9.29,-2.3899999,1006.7,69.96,4.81,0.37254903,0.002456781
1995-12-18,0.0,-13.849999,-16.3,-9.139999,1008.8,69.785,3.36,0.39215687,0.00177283
1995-12-19,0.0,-18.41,-20.3,-14.719999,1002.9,72.11,3.81,0.4117647,0.0014077071
1995-12-20,0.0,-15.429999,-20.09,-13.33,997.3,82.755005,1.3,0.43137255,0.0017896056
1995-12-21,0.0,-16.75,-23.9,-9.82,999.3,86.905,1.5899999,0.4509804,0.001720657
1995-12-22,0.0,-25.41,-27.93,-22.48,1001.2,84.235,1.53,0.47058824,0.0009852593
1995-12-23,0.0,-27.51,-29.429998,-23.48,996.7,84.08,1.86,0.49019608,0.0008779464
1995-12-24,0.0,-19.05,-30.15,-15.44,991.9,85.225,0.94,0.50980395,0.0016866099
1995-12-25,0.0,-10.99,-16.119999,-9.21,988.7,72.565,3.59,0.5294118,0.0028613089
1995-12-26,0.0,-13.94,-15.87,-11.86,993.60004,69.33,2.9099998,0.54901963,0.0024987827
1995-12-27,0.0,-12.469999,-15.98,-11.57,998.7,66.695,4.02,0.5686275,0.0028073443
1995-12-28,0.0,-17.619999,-20.98,-11.69,1005.5,73.9,1.56,0.5882353,0.0021122922
1995-12-29,0.0,-23.93,-26.769999,-18.02,1007.5,84.67,2.03,0.60784316,0.0014119209
1995-12-30,0.6,-25.59,-28.83,-23.4,1006.4,84.01,1.5699999,0.627451,0.0012899796
