time,rr,tg,tn,tx,pp,hu,fg,qq
1997-07-31,4.7000003,14.799999,10.78,21.539999,1015.60004,66.845,3.35,129.0
1997-08-01,1.8000001,13.299999,10.7699995,16.84,1015.10004,87.24,2.83,130.0
1997-08-02,0.0,16.699999,12.28,21.38,1017.60004,78.925,1.62,149.0
1997-08-03,0.0,18.039999,12.009999,24.71,1018.4,72.18,1.14,250.0
1997-08-04,0.0,21.029999,13.48,26.68,1017.8,67.795,1.66,228.0
1997-08-05,0.0,22.22,14.11,28.439999,1015.9,64.395004,1.78,247.0
1997-08-06,0.0,20.529999,15.73,26.369999,1014.2,60.260002,2.4099998,240.0
1997-08-07,0.0,19.33,12.639999,26.369999,1015.4,64.18,2.02,274.0
1997-08-08,16.4,17.67,11.69,26.25,1018.0,79.37,1.9599999,194.0
1997-08-09,0.0,17.97,12.49,25.3,1021.0,79.225,1.24,256.0
1997-08-10,0.0,19.71,12.28,26.75,1020.3,69.285,2.33,287.0
1997-08-11,0.0,22.63,14.49,27.789999,1018.8,45.97,3.78,294.0
1997-08-12,0.0,20.06,12.21,28.24,1021.7,56.175,2.36,290.0
1997-08-13,0.0,19.75,11.48,27.91,1022.10004,63.155,1.54,284.0
1997-08-14,0.0,20.47,11.38,28.82,1020.8,66.385,1.41,241.0
1997-08-15,0.0,18.99,14.61,25.949999,1019.0,72.22,1.87,245.0
1997-08-16,0.0,19.51,11.75,26.05,1019.2,66.975,1.73,248.0
1997-08-17,1.1,19.5,12.78,22.619999,1018.60004,73.450005,1.5799999,163.0
1997-08-18,0.0,17.66,15.73,21.58,1018.3,84.69,1.15,137.0
1997-08-19,0.0,18.31,13.59,25.38,1017.9,75.435,1.5799999,191.0
1997-08-20,0.0,18.68,11.61,26.519999,1018.10004,75.665,1.48,235.0
1997-08-21,0.0,18.869999,12.09,27.32,1019.7,75.48,1.16,249.0
1997-08-22,0.0,20.08,12.65,27.869999,1020.7,71.2,0.90999997,237.0
1997-08-23,2.1000001,20.59,13.88,27.38,1018.2,73.57,1.27,147.0
1997-08-24,0.0,20.27,17.44,25.599998,1016.3,80.6,1.8499999,164.0
1997-08-25,0.0,20.529999,14.429999,28.67,1011.5,74.125,1.51,250.0
1997-08-26,10.8,20.24,13.11,28.48,1009.60004,82.455,1.8,199.0
1997-08-27,0.0,19.59,14.9,26.189999,1008.2,78.955,1.22,219.0
1997-08-28,12.400001,16.43,12.98,25.13,1004.5,82.340004,3.6599998,143.0
1997-08-29,6.2000003,12.07,10.099999,16.039999,1014.4,88.265,3.47,109.0
1997-08-30,0.0,15.73,9.65,20.359999,1018.3,73.15,2.8799999,209.0
1997-08-31,0.0,17.029999,14.96,22.75,1019.3,82.305,1.81,202.0
1997-09-01,0.0,18.3,10.83,27.4,1017.7,74.065,2.09,242.0
1997-09-02,0.0,19.89,12.88,25.939999,1017.2,72.905,2.11,191.0
1997-09-03,0.0,20.119999,16.1,24.8,1018.9,80.39,1.3299999,116.0
1997-09-04,0.0,18.74,15.4,24.39,1019.60004,82.25,1.26,148.0
1997-09-05,6.5,19.21,13.0199995,26.22,1019.2,78.905,1.02,195.0
1997-09-06,2.3,17.42,14.0,22.4,1020.8,82.995,1.8399999,105.0
1997-09-07,0.0,14.57,11.929999,19.83,1024.6,76.445,2.24,201.0
1997-09-08,0.0,14.639999,8.929999,20.96,1024.7001,78.08,2.1399999,219.0
1997-09-09,0.0,15.82,10.76,19.57,1019.5,68.82,4.06,186.0
1997-09-10,0.0,10.62,8.44,16.279999,1022.8,65.15,2.32,202.0
1997-09-11,0.0,12.349999,3.34,20.789999,1018.0,67.785,1.88,222.0
1997-09-12,3.3,16.369999,5.85,27.099998,1010.60004,73.36,1.53,208.0
1997-09-13,2.0,11.559999,9.13,17.14,1014.4,87.695,2.72,98.0
1997-09-14,0.0,8.49,3.1299999,16.779999,1025.8,75.305,1.37,190.0
1997-09-15,0.0,9.71,1.3299999,18.609999,1028.3,72.635,1.4399999,211.0
1997-09-16,0.0,11.139999,3.37,21.439999,1025.1,72.39,1.56,210.0
1997-09-17,0.0,14.09,3.81,24.21,1024.1,75.87,1.09,186.0
1997-09-18,0.0,14.849999,7.5099998,24.43,1023.8,77.395004,0.78,195.0
1997-09-19,1.2,14.059999,8.55,21.74,1023.2,81.66,2.08,133.0
1997-09-20,0.0,9.139999,5.7599998,17.14,1027.6,69.18,2.1299999,191.0
1997-09-21,0.0,8.19,0.77,17.73,1026.1,68.805,1.81,196.0
1997-09-22,0.0,9.28,0.62,19.52,1025.7001,69.355,1.53,198.0
1997-09-23,0.0,10.69,1.74,22.119999,1023.7,72.770004,1.06,189.0
1997-09-24,0.0,11.139999,4.24,19.26,1024.9,74.16,2.01,174.0
1997-09-25,0.0,11.469999,4.16,20.15,1027.3,73.085,2.3799999,185.0
1997-09-26,0.0,11.16,3.3799999,21.46,1024.8,72.905,1.41,186.0
1997-09-27,0.0,10.95,4.8199997,22.039999,1017.9,73.29,1.09,173.0
1997-09-28,0.0,11.29,2.9299998,19.939999,1017.60004,74.05,1.15,162.0
1997-09-29,0.0,12.15,4.39,22.09,1021.7,79.075005,0.96,168.0
1997-09-30,1.9,14.86,8.26,19.17,1022.7,77.005005,1.75,64.0
1997-10-01,9.2,15.08,12.79,15.809999,1017.10004,93.59445,2.62,45.0
1997-10-02,0.0,13.759999,12.25,16.38,1011.5,72.87,5.6,83.0
1997-10-03,0.0,7.33,5.15,12.49,1021.2,75.715004,2.3999999,112.0
1997-10-04,0.0,7.97,1.15,16.15,1022.5,78.265,1.29,148.0
1997-10-05,0.0,8.78,2.1299999,19.869999,1018.5,76.305,0.98999995,162.0
1997-10-06,0.0,11.44,2.55,21.99,1012.0,81.11,1.35,154.0
1997-10-07,0.0,13.04,6.43,18.02,1008.4,88.285,1.5799999,103.0
1997-10-08,0.0,15.21,9.849999,20.8,1013.9,80.12,2.09,108.0
1997-10-09,0.0,17.52,14.2,22.46,1011.5,70.82,4.25,90.0
1997-10-10,19.800001,13.469999,10.79,18.199999,1006.8,84.155,4.23,36.0
1997-10-11,14.3,9.4,8.71,11.679999,1007.0,80.895004,5.0099998,83.0
1997-10-12,9.400001,8.599999,7.37,11.16,1000.3,91.025,3.4499998,55.0
1997-10-13,7.9,5.99,5.12,10.0199995,1012.7,87.6,3.5,69.0
1997-10-14,4.9,5.22,4.18,8.55,1016.60004,86.245,3.9299998,73.0
1997-10-15,2.3,5.06,4.42,5.7799997,1015.7,91.53158,2.8799999,32.0
1997-10-16,0.0,5.44,4.2599998,8.12,1016.9,87.58,1.11,49.0
1997-10-17,0.0,4.61,2.3799999,7.6,1022.60004,93.73334,1.4,87.0
1997-10-18,0.0,6.5699997,1.55,12.46,1026.4,89.855,1.55,97.0
1997-10-19,0.0,6.7799997,5.7,7.75,1022.8,94.36667,1.4,75.0
1997-10-20,0.0,8.62,6.35,10.8,1016.5,90.525,1.31,51.0
1997-10-21,0.0,4.22,2.58,8.09,1018.8,73.745,3.49,68.0
1997-10-22,0.0,2.9399998,-2.1499999,8.5,1016.9,83.21,1.9,76.0
1997-10-23,0.0,3.01,0.76,9.41,1016.10004,80.845,1.4599999,78.0
1997-10-24,0.0,1.8499999,-0.58,7.04,1022.4,76.49,1.92,65.0
1997-10-25,0.0,4.17,-4.3399997,7.17,1026.1,76.115,3.3899999,69.0
1997-10-26,0.0,4.2999997,2.83,7.1499996,1025.7001,78.82,1.88,49.0
1997-10-27,0.0,0.37,-1.31,5.08,1028.7001,66.8,3.29,81.0
1997-10-28,0.0,-0.48,-3.07,4.12,1035.2001,63.3,3.9399998,116.0
1997-10-29,0.0,-0.97999996,-5.75,6.12,1037.8,65.095,2.97,104.0
1997-10-30,0.0,2.3899999,-4.95,9.82,1030.6,66.81,3.8799999,109.0
1997-10-31,0.0,2.87,-0.13,10.429999,1026.8,60.365,2.5,100.0
1997-11-01,0.0,0.84,-4.5,11.01,1025.4,76.17,0.84999996,101.0
1997-11-02,0.0,0.96,-5.23,12.07,1021.7,75.445,0.95,100.0
1997-11-03,0.0,2.81,-4.99,11.74,1019.7,77.1,1.9399999,87.0
1997-11-04,0.0,1.77,-0.7,7.45,1016.5,66.72,2.77,87.0
1997-11-05,0.0,5.44,-1.91,10.55,1010.10004,73.885,2.19,60.0
1997-11-06,0.0,8.83,4.35,13.69,995.3,76.865,2.6599998,44.0
1997-11-07,0.0,8.83,5.6,16.77,997.7,80.415,2.07,69.0
1997-11-08,4.1,8.679999,4.14,13.91,1002.7,82.615,1.91,45.0
1997-11-09,0.0,4.13,0.17999999,8.309999,1004.2,90.315,2.35,29.0
1997-11-10,0.0,4.17,0.08,11.309999,1006.10004,82.51,2.6799998,71.0
1997-11-11,0.0,5.73,-0.01,10.2699995,1005.4,85.725,2.27,67.0
1997-11-12,1.2,4.85,1.43,7.23,999.9,86.35,3.12,25.0
1997-11-13,0.0,5.13,3.57,6.31,1008.60004,86.165,2.3799999,31.0
1997-11-14,0.0,4.75,3.21,7.74,1015.60004,87.880005,1.38,43.0
1997-11-15,12.900001,4.5499997,0.47,7.3799996,1021.60004,81.05,1.8499999,44.0
1997-11-16,0.0,5.47,4.12,7.56,1020.0,86.385,2.1,21.0
1997-11-17,0.0,3.54,1.3299999,4.47,1023.2,85.785,2.08,29.0
1997-11-18,0.0,1.73,-1.31,4.14,1017.5,80.045,2.47,21.0
1997-11-19,0.0,-2.47,-4.02,1.56,1011.8,67.42,3.8899999,80.0
1997-11-20,1.0,-1.1899999,-6.67,-0.02,1008.60004,83.16,2.1599998,30.0
1997-11-21,0.0,3.56,-0.22999999,6.14,1012.9,92.93889,1.05,40.0
1997-11-22,0.0,2.78,1.24,3.6599998,1016.60004,94.9,1.0799999,21.0
1997-11-23,0.0,2.18,1.28,3.26,1021.9,92.22,1.48,19.0
1997-11-24,0.0,1.8299999,1.26,2.4299998,1020.0,86.4,2.54,23.0
1997-11-25,0.0,1.43,0.78,1.9699999,1013.7,86.945,1.99,25.0
1997-11-26,0.0,0.93,0.07,2.3,1015.2,89.68,2.12,27.0
1997-11-27,0.0,-0.01,0.06,0.91999996,1019.4,93.38334,2.49,19.0
1997-11-28,3.9,2.8,-0.59999996,4.0699997,1016.0,92.8,1.75,24.0
1997-11-29,0.0,6.1099997,3.56,10.65,1010.4,91.268425,1.9,34.0
1997-11-30,0.0,3.9599998,3.1799998,5.74,1009.5,94.86667,1.11,23.0
1997-12-01,0.0,2.3,1.49,5.47,1012.2,90.635,2.08,14.0
1997-12-02,3.1000001,0.58,-1.43,1.9399999,1003.9,89.33,2.57,18.0
1997-12-03,5.6,-1.02,-1.11,0.39,1004.9,90.825005,2.5,15.0
1997-12-04,0.0,-0.74,-2.23,1.1999999,1016.7,93.3,1.65,20.0
1997-12-05,0.0,-1.4,-2.97,0.88,1023.8,88.1,0.96,26.0
1997-12-06,0.0,-3.78,-6.7599998,1.09,1027.1,87.23,1.13,47.0
1997-12-07,0.0,-0.32999998,-5.68,1.74,1022.2,90.545,1.64,23.0
1997-12-08,0.0,0.39,-2.51,1.8499999,1015.8,92.455,1.26,22.0
1997-12-09,0.0,0.96999997,-1.52,2.72,1016.4,93.16843,1.25,24.0
1997-12-10,5.3,6.12,0.72999996,7.64,1015.0,83.01,3.12,36.0
1997-12-11,13.900001,9.07,6.0499997,10.29,1008.8,93.183334,3.72,15.0
1997-12-12,11.0,5.8599997,4.74,10.12,1008.5,86.575005,5.16,23.0
1997-12-13,2.2,3.54,2.79,4.99,1024.4,82.96,4.0299997,19.0
1997-12-14,11.2,1.05,0.28,2.76,1024.3,94.12858,3.37,18.0
1997-12-15,0.0,-2.69,-4.13,0.14999999,1026.7001,85.03,3.25,21.0
1997-12-16,0.0,-4.88,-8.96,-2.3899999,1026.8,81.835,5.16,38.0
1997-12-17,0.0,-2.01,-5.33,0.26,1018.7,75.42,4.1,34.0
1997-12-18,0.0,-0.9,-2.49,0.5,1014.10004,78.340004,3.3999999,35.0
1997-12-19,0.0,-1.55,-3.5,1.12,1008.0,86.73,1.88,30.0
1997-12-20,7.7000003,0.75,-2.9399998,2.0,1003.2,87.31,1.9599999,16.0
1997-12-21,1.7,1.23,-0.26999998,2.02,1005.8,94.950005,1.6999999,17.0
1997-12-22,0.7,0.56,0.099999994,1.18,1015.2,94.46154,1.01,16.0
1997-12-23,0.0,1.0,-0.21,1.3199999,1022.60004,93.61429,1.05,16.0
1997-12-24,3.3,5.08,0.5,6.2599998,1026.3,92.645004,2.1599998,16.0
1997-12-25,1.3000001,8.66,4.2799997,11.969999,1017.9,86.18,3.01,45.0
1997-12-26,0.7,6.2,2.6,11.03,1009.4,73.445,4.67,32.0
1997-12-27,5.1,2.97,1.91,6.14,1010.5,89.695,3.59,29.0
1997-12-28,2.4,2.36,0.16,4.43,1013.60004,91.285,2.1399999,18.0
1997-12-29,2.8,1.3199999,0.099999994,1.6899999,1014.4,93.17369,2.29,19.0
1997-12-30,0.0,0.24,-0.69,2.6299999,1016.3,93.950005,1.5799999,28.0
1997-12-31,0.0,2.1699998,-1.54,5.24,1015.60004,88.41,1.77,45.0
1998-01-01,2.0,0.87,-1.9499999,5.65,1017.3,91.81579,0.94,49.0
1998-01-02,1.3000001,5.62,-1.06,8.0199995,1005.3,87.505005,2.9199998,22.0
1998-01-03,3.0,7.2999997,4.44,9.86,1006.7,76.57,4.99,31.0
1998-01-04,0.0,5.8399997,2.6599998,8.45,1009.8,71.83,5.39,46.0
1998-01-05,4.2000003,6.0499997,2.1,6.68,1008.9,58.695,5.58,51.0
1998-01-06,1.3000001,2.8899999,1.8199999,8.65,1013.0,75.575,5.67,38.0
1998-01-07,0.0,8.45,1.36,10.309999,1018.7,79.385,3.6,30.0
1998-01-08,0.0,5.46,1.11,10.889999,1026.4,69.94,3.52,52.0
1998-01-09,0.0,6.8999996,1.93,12.09,1031.0,71.835,3.07,43.0
1998-01-10,0.0,1.9799999,-1.14,10.41,1031.3,82.445,1.1999999,67.0
1998-01-11,0.0,-0.089999996,-4.6,7.08,1026.9,80.67,0.94,63.0
1998-01-12,0.0,-0.93,-4.66,4.71,1023.8,86.47,0.78,60.0
1998-01-13,0.0,-2.24,-4.5,-1.35,1017.0,93.700005,1.48,43.0
1998-01-14,0.0,-0.32,-2.5,0.68,1016.9,94.10909,1.24,47.0
1998-01-15,2.1000001,0.37,-1.75,2.27,1023.60004,,1.67,42.0
1998-01-16,4.9,3.9199998,-0.099999994,5.5499997,1013.9,95.200005,2.62,18.0
1998-01-17,0.0,1.0799999,-1.9799999,5.29,1023.3,78.64,3.7099998,50.0
1998-01-18,13.900001,1.54,-4.38,4.0099998,1016.10004,87.200005,2.47,49.0
1998-01-19,4.2000003,3.3999999,0.14999999,4.89,997.9,87.695,5.96,24.0
1998-01-20,2.0,0.53999996,-0.84999996,3.58,1012.10004,84.23,3.58,28.0
1998-01-21,0.0,-0.61,-1.79,0.71,1030.6,79.875,3.1999998,33.0
1998-01-22,0.0,-1.1,-2.8,-0.87,1030.3,88.225,2.8999999,22.0
1998-01-23,0.0,0.049999997,-1.18,0.88,1026.7001,84.87,2.45,23.0
1998-01-24,2.5,-2.56,-3.23,-0.65,1022.7,89.835,1.9,20.0
1998-01-25,0.0,-2.86,-4.43,0.04,1026.5,79.405,3.4099998,46.0
1998-01-26,0.0,-5.94,-8.54,-1.67,1031.3,76.725,2.22,56.0
1998-01-27,0.0,-8.809999,-13.009999,-1.67,1025.6,80.035,1.17,58.0
1998-01-28,0.0,-6.0699997,-12.46,-4.7,1022.3,86.155,1.4599999,33.0
1998-01-29,0.0,-3.1799998,-5.8599997,-0.17,1022.9,85.215004,1.24,38.0
1998-01-30,0.0,-5.5499997,-7.9199996,0.25,1021.5,81.04,1.4,58.0
1998-01-31,0.0,-6.41,-10.42,-0.81,1020.3,76.31,2.58,48.0
1998-02-01,0.0,-9.309999,-12.2699995,-3.22,1021.4,58.175,2.87,90.0
1998-02-02,0.0,-9.37,-14.16,-3.3999999,1014.2,78.475,1.12,63.0
1998-02-03,0.0,-7.8599997,-14.38,-0.45999998,1014.2,82.14,2.1699998,73.0
1998-02-04,0.0,-5.9,-13.389999,3.26,1017.10004,68.740005,1.74,95.0
1998-02-05,0.0,-5.29,-12.469999,6.0899997,1022.0,67.295,0.95,96.0
1998-02-06,0.0,-2.52,-9.01,5.7999997,1026.2001,73.57,0.75,74.0
1998-02-07,0.0,-0.45,-8.7699995,2.9199998,1024.4,77.495,2.1499999,69.0
1998-02-08,0.0,-0.5,-2.6299999,4.4,1031.6,77.17,2.55,85.0
1998-02-09,0.0,-0.42999998,-5.02,6.14,1031.8,74.695,1.13,67.0
1998-02-10,0.0,1.26,-4.2999997,11.78,1032.1,73.93,1.2099999,104.0
1998-02-11,0.0,1.99,-4.0499997,13.25,1032.2001,72.525,1.5799999,104.0
1998-02-12,0.0,4.64,-2.36,13.179999,1031.8,67.96,2.61,86.0
1998-02-13,0.0,8.45,4.19,12.29,1033.5,76.255005,2.5,61.0
1998-02-14,0.0,6.29,3.7099998,13.5199995,1034.3,84.645004,1.18,79.0
1998-02-15,0.0,5.83,0.08,14.849999,1031.7001,80.91,1.9399999,98.0
1998-02-16,1.8000001,8.23,0.41,12.46,1022.4,71.880005,3.85,55.0
1998-02-17,0.0,4.65,3.56,9.09,1030.6,85.095,4.2,46.0
1998-02-18,0.0,3.57,0.28,10.94,1036.5,77.495,1.25,119.0
1998-02-19,0.0,6.19,-2.73,13.429999,1029.8,70.58,3.32,113.0
1998-02-20,0.0,5.18,1.9399999,12.46,1027.3,82.505005,1.55,120.0
1998-02-21,0.0,5.3599997,0.39999998,13.49,1020.5,78.325005,1.38,115.0
1998-02-22,2.5,6.81,0.96999997,11.5199995,1019.9,83.795,1.68,56.0
1998-02-23,1.2,7.02,5.6099997,7.8599997,1028.8,89.665,1.9599999,42.0
1998-02-24,3.4,4.5499997,-1.09,6.66,1034.9,86.515,1.9699999,54.0
1998-02-25,0.0,7.52,4.99,9.28,1035.5,92.595,1.3,36.0
1998-02-26,0.0,5.48,4.74,7.5899997,1033.3,92.573685,1.12,68.0
1998-02-27,0.0,4.83,2.46,8.33,1024.4,92.975006,2.6499999,56.0
1998-02-28,4.0,5.21,2.29,8.73,1013.7,69.265,5.0099998,49.0
1998-03-01,0.0,1.4,-0.51,5.2799997,1017.9,70.47,3.46,106.0
1998-03-02,0.0,5.49,-0.58,8.3,1020.7,66.855,4.5899997,64.0
1998-03-03,0.0,9.84,2.97,13.29,1017.4,50.84,3.77,62.0
1998-03-04,3.7,15.74,10.219999,19.529999,1008.5,43.21,5.73,81.0
1998-03-05,3.4,3.6399999,2.19,16.14,1015.0,79.955,7.37,115.0
1998-03-06,5.0,5.2999997,-1.0799999,7.8799996,1020.8,73.63,4.65,51.0
1998-03-07,8.0,8.53,5.96,12.57,1012.0,79.450005,5.13,58.0
1998-03-08,1.5,6.29,4.44,9.3,1006.60004,78.15,4.63,83.0
1998-03-09,0.0,-1.02,-3.8899999,5.4,1022.5,65.55,3.8,162.0
1998-03-10,0.0,-1.2099999,-2.8799999,3.4299998,1030.4,76.855,2.8999999,128.0
1998-03-11,0.0,-0.84,-6.52,4.47,1016.9,72.53,2.9399998,141.0
1998-03-12,0.0,0.78,-1.8399999,3.3,1018.3,72.605,1.8499999,58.0
1998-03-13,0.0,1.4699999,-2.1499999,4.33,1026.1,60.355,3.09,148.0
1998-03-14,1.2,4.2799997,1.62,4.87,1024.5,86.125,5.41,44.0
1998-03-15,2.1000001,5.65,4.1,6.99,1025.1,86.805,4.46,42.0
1998-03-16,1.1,6.8199997,5.04,7.93,1026.0,89.08,2.9199998,43.0
1998-03-17,0.0,6.45,5.68,7.2999997,1029.3,86.285,3.73,43.0
1998-03-18,0.0,7.3199997,4.44,9.13,1032.6,80.58,3.05,65.0
1998-03-19,0.0,3.4499998,2.09,7.46,1034.9,63.27,3.56,136.0
1998-03-20,2.8,3.12,-0.42,5.16,1030.2001,82.28,5.0499997,78.0
1998-03-21,0.0,0.42999998,-1.54,5.31,1030.2001,61.93,2.51,182.0
1998-03-22,3.7,2.02,-3.87,5.5299997,1031.0,52.04,2.01,151.0
1998-03-23,1.4,0.53,-1.75,2.45,1026.7001,68.14,4.7799997,85.0
1998-03-24,0.0,0.34,-2.96,6.27,1030.0,55.975002,3.6699998,215.0
1998-03-25,0.0,-0.75,-7.17,6.85,1032.3,66.9,1.63,213.0
1998-03-26,0.0,1.27,-6.52,8.88,1024.4,66.25,2.0,215.0
1998-03-27,0.0,5.98,-2.22,10.75,1021.3,72.64,2.01,64.0
1998-03-28,0.0,8.929999,1.76,15.88,1020.3,77.045,1.5,167.0
1998-03-29,0.0,9.5199995,1.3299999,18.38,1015.3,68.58,2.35,215.0
1998-03-30,0.0,9.179999,0.58,17.58,1016.7,70.815,1.65,195.0
1998-03-31,0.0,10.7699995,0.26999998,21.6,1015.9,69.535,0.97999996,222.0
1998-04-01,0.0,12.11,3.37,18.39,1012.5,64.475,2.1699998,160.0
1998-04-02,0.90000004,11.19,7.44,16.58,1007.7,76.15,2.3999999,134.0
1998-04-03,3.3,9.7699995,5.17,15.15,1004.10004,92.48,3.1899998,82.0
1998-04-04,1.0,7.47,3.08,9.95,1004.9,80.130005,3.6599998,70.0
1998-04-05,0.0,8.44,5.3199997,11.84,1009.10004,74.415,2.82,118.0
1998-04-06,0.0,6.67,4.37,13.429999,1010.3,77.15,2.3899999,151.0
1998-04-07,2.0,7.5099998,2.9399998,13.179999,1003.10004,75.66,2.99,96.0
1998-04-08,1.9,5.62,3.6999998,10.86,1004.7,76.465004,4.2799997,167.0
1998-04-09,0.0,7.18,-1.36,15.219999,1000.8,74.29,1.56,199.0
1998-04-10,0.7,10.11,2.04,17.76,994.4,62.72,3.48,193.0
1998-04-11,2.1000001,9.15,4.45,13.639999,998.2,61.355,3.27,192.0
1998-04-12,2.3,3.6299999,2.1499999,8.97,1000.4,91.685005,3.61,89.0
1998-04-13,2.5,3.6999998,0.59,6.69,1004.7,80.83,2.21,148.0
1998-04-14,0.0,2.61,1.35,7.8999996,1009.10004,69.69,2.52,199.0
1998-04-15,0.0,7.41,-2.6799998,12.66,1003.5,65.455,3.54,114.0
1998-04-16,0.0,5.25,3.47,10.74,998.3,61.665,3.58,180.0
1998-04-17,2.9,7.21,2.85,14.2,993.2,73.88,2.4199998,159.0
1998-04-18,5.7000003,6.04,4.18,11.349999,1000.0,82.465004,2.19,121.0
1998-04-19,0.0,5.49,3.3899999,8.13,1011.0,75.575005,3.3999999,120.0
1998-04-20,2.4,7.87,-0.22999999,16.08,1016.4,64.31,1.81,256.0
1998-04-21,0.0,10.03,5.35,14.929999,1018.9,76.86,1.86,139.0
1998-04-22,0.0,10.05,2.8999999,18.09,1018.0,69.12,2.28,277.0
1998-04-23,0.0,12.139999,4.36,20.449999,1014.60004,61.82,2.29,277.0
1998-04-24,0.0,10.75,5.6099997,15.61,1018.0,69.825005,2.79,140.0
1998-04-25,0.0,12.7699995,2.53,19.91,1018.5,65.975,1.68,222.0
1998-04-26,0.0,16.25,8.75,21.66,1008.3,66.445,2.04,188.0
1998-04-27,0.0,13.59,10.429999,20.64,999.4,74.53,2.74,137.0
1998-04-28,3.3,7.97,7.58,10.42,1007.5,93.14737,1.9799999,73.0
1998-04-29,0.0,9.179999,7.18,12.679999,1006.4,85.92,1.3399999,126.0
1998-04-30,0.0,11.73,3.8799999,21.48,1004.9,66.72,2.06,290.0
1998-05-01,4.8,13.049999,6.87,20.89,1006.2,71.130005,2.1599998,226.0
1998-05-02,2.4,10.83,9.54,13.599999,1007.9,89.925,2.46,87.0
1998-05-03,0.0,11.349999,9.19,15.7,1008.9,82.165,2.09,137.0
1998-05-04,0.0,8.65,6.56,11.679999,1008.8,70.5,3.48,161.0
1998-05-05,0.0,8.5199995,4.95,10.96,1011.3,70.29,2.31,176.0
1998-05-06,0.0,10.3,4.4,14.09,1012.5,75.065,3.32,122.0
1998-05-07,0.0,12.37,4.85,19.74,1019.9,63.38,1.8399999,245.0
1998-05-08,0.0,15.67,4.62,25.16,1023.60004,57.465,1.37,314.0
1998-05-09,0.0,17.789999,7.66,27.38,1022.2,59.095,1.2099999,299.0
1998-05-10,0.0,18.789999,9.059999,27.49,1019.5,55.445,2.1399999,300.0
1998-05-11,0.0,19.1,9.36,27.97,1015.60004,57.045002,1.36,313.0
1998-05-12,0.0,19.789999,9.309999,28.859999,1016.60004,53.370003,1.23,310.0
1998-05-13,0.0,21.08,11.0199995,28.84,1018.3,51.635002,2.72,300.0
1998-05-14,0.0,17.16,12.87,23.66,1019.9,43.08,3.6499999,315.0
1998-05-15,0.0,15.19,7.04,21.25,1018.8,47.025,3.77,299.0
1998-05-16,0.0,14.599999,5.56,19.22,1018.5,49.530003,3.23,323.0
1998-05-17,0.0,11.34,7.37,16.06,1020.8,67.095,2.33,244.0
1998-05-18,0.0,14.25,4.6,18.449999,1023.3,61.61,2.18,248.0
1998-05-19,0.0,14.809999,7.95,20.8,1022.10004,62.39,1.88,270.0
1998-05-20,0.0,14.71,5.83,22.609999,1017.7,62.495003,1.5699999,268.0
1998-05-21,2.3,13.34,9.599999,20.14,1014.7,71.380005,2.86,222.0
1998-05-22,0.0,8.9,6.8999996,13.41,1019.3,57.095,3.21,241.0
1998-05-23,0.0,8.46,1.7099999,13.62,1018.8,63.475002,2.2,242.0
1998-05-24,0.0,10.99,2.09,16.44,1013.10004,61.18,1.4,185.0
1998-05-25,1.4,12.3,8.19,17.42,1009.5,73.8,1.73,175.0
1998-05-26,5.8,12.11,8.48,20.199999,1007.8,84.82,2.34,220.0
1998-05-27,0.0,15.099999,8.0,22.21,1009.0,70.175,1.66,260.0
1998-05-28,0.0,18.92,8.33,26.599998,1005.9,52.12,2.04,283.0
1998-05-29,8.900001,16.119999,12.03,20.9,1009.9,76.305,3.09,186.0
1998-05-30,0.0,16.08,13.2699995,22.05,1011.8,77.805,1.68,214.0
1998-05-31,20.300001,16.08,9.03,23.869999,1011.10004,75.195,1.9599999,281.0
1998-06-01,0.0,14.57,11.08,20.73,1014.7,69.525,3.27,248.0
1998-06-02,2.9,19.34,9.41,27.279999,1012.0,60.77,2.08,291.0
1998-06-03,2.1000001,16.65,14.91,21.25,1016.5,81.605,2.1299999,239.0
1998-06-04,0.0,19.89,11.79,26.59,1018.10004,63.480003,1.3,290.0
1998-06-05,0.0,22.97,12.929999,30.98,1015.2,65.515,2.08,314.0
1998-06-06,0.0,23.779999,14.5199995,33.01,1011.10004,56.89,1.5799999,308.0
1998-06-07,7.2000003,19.49,15.429999,28.88,1010.60004,72.345,2.3899999,216.0
1998-06-08,0.0,14.57,12.389999,20.33,1019.0,79.07,2.23,180.0
1998-06-09,0.0,17.83,9.41,24.76,1015.7,64.950005,1.52,301.0
1998-06-10,5.7000003,16.14,14.12,25.25,1008.2,80.08,2.47,145.0
1998-06-11,16.2,13.74,11.82,17.15,1005.3,84.755005,1.77,125.0
1998-06-12,23.0,9.54,8.48,12.95,1010.2,93.06316,4.46,76.0
1998-06-13,0.0,9.83,6.16,14.049999,1018.60004,76.05,2.29,194.0
1998-06-14,4.3,11.41,4.0099998,18.96,1014.3,77.200005,1.8299999,244.0
1998-06-15,2.5,13.469999,7.3199997,17.82,1014.10004,78.42,2.33,237.0
1998-06-16,1.1,12.059999,9.45,17.619999,1018.2,81.66,3.56,215.0
1998-06-17,3.1000001,11.929999,9.98,17.48,1024.6,82.695,3.1899998,192.0
1998-06-18,2.3,13.44,9.3,17.33,1025.6,84.105,2.26,142.0
1998-06-19,0.0,16.289999,11.21,21.64,1024.2001,77.425,1.75,196.0
1998-06-20,0.0,19.869999,11.67,27.34,1022.60004,71.155,1.1,311.0
1998-06-21,0.0,23.22,12.94,31.72,1018.9,67.365,1.42,326.0
